"symbol","class","timeframe","strategy","family","params","trades","pf","winrate","maxdd","payoff","netprofit","status","approved"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=55","118","0,8309","30,51","0,06191","1,8927","-0,03412","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=55","118","0,8309","30,51","0,06191","1,8927","-0,03412","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=55","135","0,8293","26,67","0,04102","2,2804","-0,02958","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=55","135","0,8293","26,67","0,04102","2,2804","-0,02958","BACKTESTED","False"
"GBPUSD","FOREX","M5","EMA_CROSS","TREND","fast=8;slow=21","281","0,8291","30,6","0,02906","1,8511","-0,02004","BACKTESTED","False"
"GBPUSD","FOREX","M5","SMA_CROSS","TREND","fast=8;slow=21","281","0,8291","30,6","0,02906","1,8511","-0,02004","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=13;slow=34","161","0,8273","31,06","0,04432","1,8366","-0,03586","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=13;slow=34","161","0,8273","31,06","0,04432","1,8366","-0,03586","BACKTESTED","False"
"USDCHF","FOREX","M5","SMA_CROSS","TREND","fast=5;slow=21","303","0,8252","32,34","0,02928","1,7177","-0,01582","BACKTESTED","False"
"USDCHF","FOREX","M5","EMA_CROSS","TREND","fast=5;slow=21","303","0,8252","32,34","0,02928","1,7177","-0,01582","BACKTESTED","False"
"EURUSD","FOREX","H4","EMA_CROSS","TREND","fast=13;slow=34","162","0,8244","38,27","0,15583","1,3296","-0,10737","BACKTESTED","False"
"EURUSD","FOREX","H4","SMA_CROSS","TREND","fast=13;slow=34","162","0,8244","38,27","0,15583","1,3296","-0,10737","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=21;slow=89","65","0,823","33,85","0,03126","1,6086","-0,01861","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=21;slow=89","65","0,823","33,85","0,03126","1,6086","-0,01861","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=13;slow=89","79","0,821","36,71","0,02758","1,4155","-0,01326","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=13;slow=89","79","0,821","36,71","0,02758","1,4155","-0,01326","BACKTESTED","False"
"GBPUSD","FOREX","M5","SMA_CROSS","TREND","fast=21;slow=89","74","0,8188","35,14","0,02844","1,5116","-0,00981","BACKTESTED","False"
"GBPUSD","FOREX","M5","EMA_CROSS","TREND","fast=21;slow=89","74","0,8188","35,14","0,02844","1,5116","-0,00981","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=9;slow=55","133","0,8183","27,07","0,04647","2,2048","-0,03141","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=9;slow=55","133","0,8183","27,07","0,04647","2,2048","-0,03141","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=21;slow=55","102","0,8163","36,27","0,09986","1,4341","-0,05594","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=21;slow=55","102","0,8163","36,27","0,09986","1,4341","-0,05594","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=5;slow=55","162","0,8159","23,46","0,09573","2,6624","-0,04316","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=5;slow=55","162","0,8159","23,46","0,09573","2,6624","-0,04316","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=21;slow=34","164","0,8153","40,85","0,20504","1,1803","-0,14421","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=21;slow=34","164","0,8153","40,85","0,20504","1,1803","-0,14421","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=8;slow=55","132","0,814","28,79","0,09419","2,0135","-0,06219","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=8;slow=55","132","0,814","28,79","0,09419","2,0135","-0,06219","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=21;slow=89","75","0,8127","26,67","2,062","2,1536","-0,715","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=21;slow=89","75","0,8127","26,67","2,062","2,1536","-0,715","BACKTESTED","False"
"EURUSD","FOREX","M5","SMA_CROSS","TREND","fast=8;slow=21","276","0,8125","32,97","0,02273","1,6428","-0,01722","BACKTESTED","False"
"EURUSD","FOREX","M5","EMA_CROSS","TREND","fast=8;slow=21","276","0,8125","32,97","0,02273","1,6428","-0,01722","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=8;slow=89","108","0,8125","27,78","1,99","2,0583","-0,759","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=8;slow=89","108","0,8125","27,78","1,99","2,0583","-0,759","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=8;slow=144","81","0,8115","28,4","0,03249","2,011","-0,01831","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=8;slow=144","81","0,8115","28,4","0,03249","2,011","-0,01831","BACKTESTED","False"
"USDCHF","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=21","337","0,8111","29,67","0,05255","1,9142","-0,02874","BACKTESTED","False"
"USDCHF","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=21","337","0,8111","29,67","0,05255","1,9142","-0,02874","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=13;slow=34","176","0,809","33,52","1,899","1,5632","-1,098","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=13;slow=34","176","0,809","33,52","1,899","1,5632","-1,098","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=8;slow=55","134","0,8071","28,36","0,08078","2,0391","-0,04009","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=8;slow=55","134","0,8071","28,36","0,08078","2,0391","-0,04009","BACKTESTED","False"
"EURUSD","FOREX","H4","EMA_CROSS","TREND","fast=13;slow=89","78","0,8056","33,33","0,14597","1,6113","-0,08176","BACKTESTED","False"
"EURUSD","FOREX","H4","SMA_CROSS","TREND","fast=13;slow=89","78","0,8056","33,33","0,14597","1,6113","-0,08176","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=9;slow=34","184","0,8037","36,41","0,223","1,4034","-0,16093","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=9;slow=34","184","0,8037","36,41","0,223","1,4034","-0,16093","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=21;slow=55","106","0,801","35,85","1,611","1,4123","-0,859","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=21;slow=55","106","0,801","35,85","1,611","1,4123","-0,859","BACKTESTED","False"
"USDCHF","FOREX","M5","SMA_CROSS","TREND","fast=5;slow=89","145","0,8","24,83","0,02037","2,3778","-0,0114","BACKTESTED","False"
"USDCHF","FOREX","M5","EMA_CROSS","TREND","fast=5;slow=89","145","0,8","24,83","0,02037","2,3778","-0,0114","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=8;slow=89","88","0,7999","31,82","0,03729","1,7141","-0,01563","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=8;slow=89","88","0,7999","31,82","0,03729","1,7141","-0,01563","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=55","118","0,7958","29,66","0,10888","1,8871","-0,06746","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=55","118","0,7958","29,66","0,10888","1,8871","-0,06746","BACKTESTED","False"
"USDCHF","FOREX","M15","SMA_CROSS","TREND","fast=21;slow=89","65","0,7956","30,77","0,02375","1,79","-0,01382","BACKTESTED","False"
"USDCHF","FOREX","M15","EMA_CROSS","TREND","fast=21;slow=89","65","0,7956","30,77","0,02375","1,79","-0,01382","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=5;slow=34","224","0,7941","29,02","0,22416","1,9425","-0,18013","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=5;slow=34","224","0,7941","29,02","0,22416","1,9425","-0,18013","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=21;slow=34","155","0,791","33,55","0,1014","1,5516","-0,0526","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=21;slow=34","155","0,791","33,55","0,1014","1,5516","-0,0526","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=21;slow=89","70","0,7899","34,29","0,17187","1,5139","-0,10607","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=21;slow=89","70","0,7899","34,29","0,17187","1,5139","-0,10607","BACKTESTED","False"
"USDJPY","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=144","78","0,7869","20,51","9,736","3,0491","-3,887","BACKTESTED","False"
"USDJPY","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=144","78","0,7869","20,51","9,736","3,0491","-3,887","BACKTESTED","False"
"GBPUSD","FOREX","M30","EMA_CROSS","TREND","fast=21;slow=55","102","0,7845","34,31","0,07226","1,5017","-0,05224","BACKTESTED","False"
"GBPUSD","FOREX","M30","SMA_CROSS","TREND","fast=21;slow=55","102","0,7845","34,31","0,07226","1,5017","-0,05224","BACKTESTED","False"
"GBPUSD","FOREX","M30","EMA_CROSS","TREND","fast=13;slow=89","88","0,7838","32,95","0,04425","1,5946","-0,0411","BACKTESTED","False"
"GBPUSD","FOREX","M30","SMA_CROSS","TREND","fast=13;slow=89","88","0,7838","32,95","0,04425","1,5946","-0,0411","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=13;slow=89","89","0,783","29,21","1,96","1,8972","-0,856","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=13;slow=89","89","0,783","29,21","1,96","1,8972","-0,856","BACKTESTED","False"
"USDJPY","FOREX","M15","EMA_CROSS","TREND","fast=8;slow=55","151","0,7824","31,79","5,806","1,6625","-3,342","BACKTESTED","False"
"USDJPY","FOREX","M15","SMA_CROSS","TREND","fast=8;slow=55","151","0,7824","31,79","5,806","1,6625","-3,342","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=13;slow=55","120","0,7788","30","1,783","1,7524","-1,016","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=13;slow=55","120","0,7788","30","1,783","1,7524","-1,016","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=8;slow=34","184","0,7774","32,07","0,25511","1,6471","-0,18405","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=8;slow=34","184","0,7774","32,07","0,25511","1,6471","-0,18405","BACKTESTED","False"
"USDCHF","FOREX","M15","SMA_CROSS","TREND","fast=8;slow=21","303","0,7772","30,69","0,05381","1,7549","-0,03357","BACKTESTED","False"
"USDCHF","FOREX","M15","EMA_CROSS","TREND","fast=8;slow=21","303","0,7772","30,69","0,05381","1,7549","-0,03357","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=13;slow=89","88","0,7766","36,36","0,19263","1,3591","-0,12496","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=13;slow=89","88","0,7766","36,36","0,19263","1,3591","-0,12496","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=21;slow=144","59","0,7758","30,51","0,0273","1,767","-0,02001","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=21;slow=144","59","0,7758","30,51","0,0273","1,767","-0,02001","BACKTESTED","False"
"USDCHF","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=21","295","0,7749","30,85","0,0571","1,7371","-0,03487","BACKTESTED","False"
"USDCHF","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=21","295","0,7749","30,85","0,0571","1,7371","-0,03487","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=144","75","0,7729","28","0,03065","1,9875","-0,02252","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=144","75","0,7729","28","0,03065","1,9875","-0,02252","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=9;slow=55","124","0,7707","28,23","0,08484","1,9599","-0,04757","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=9;slow=55","124","0,7707","28,23","0,08484","1,9599","-0,04757","BACKTESTED","False"
"EURUSD","FOREX","M5","SMA_CROSS","TREND","fast=5;slow=89","126","0,7701","23,81","0,02731","2,4643","-0,01318","BACKTESTED","False"
"EURUSD","FOREX","M5","EMA_CROSS","TREND","fast=5;slow=89","126","0,7701","23,81","0,02731","2,4643","-0,01318","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=13;slow=55","114","0,7627","35,96","0,24947","1,358","-0,15967","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=13;slow=55","114","0,7627","35,96","0,24947","1,358","-0,15967","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=144","59","0,7608","28,81","13,876","1,8797","-6,521","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=144","59","0,7608","28,81","13,876","1,8797","-6,521","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=144","101","0,7589","19,8","0,03998","3,0735","-0,02678","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=144","101","0,7589","19,8","0,03998","3,0735","-0,02678","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=21;slow=144","57","0,758","33,33","0,11164","1,516","-0,05129","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=21;slow=144","57","0,758","33,33","0,11164","1,516","-0,05129","BACKTESTED","False"
"EURUSD","FOREX","H4","EMA_CROSS","TREND","fast=21;slow=34","166","0,7575","41,57","0,25415","1,0649","-0,15571","BACKTESTED","False"
"EURUSD","FOREX","H4","SMA_CROSS","TREND","fast=21;slow=34","166","0,7575","41,57","0,25415","1,0649","-0,15571","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=9;slow=89","104","0,7548","25","2,258","2,2062","-1,054","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=9;slow=89","104","0,7548","25","2,258","2,2062","-1,054","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=89","92","0,7522","26,09","0,03865","2,1311","-0,03484","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=89","92","0,7522","26,09","0,03865","2,1311","-0,03484","BACKTESTED","False"
"USDCHF","FOREX","M30","SMA_CROSS","TREND","fast=13;slow=55","121","0,7517","28,1","0,04349","1,9234","-0,03974","BACKTESTED","False"
"USDCHF","FOREX","M30","EMA_CROSS","TREND","fast=13;slow=55","121","0,7517","28,1","0,04349","1,9234","-0,03974","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=5;slow=55","208","0,7505","22,12","2,046","2,6105","-1,459","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=5;slow=55","208","0,7505","22,12","2,046","2,6105","-1,459","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=21;slow=89","63","0,7501","36,51","0,02723","1,3046","-0,01673","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=21;slow=89","63","0,7501","36,51","0,02723","1,3046","-0,01673","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=21","315","0,7482","31,43","0,05984","1,6248","-0,04486","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=21","315","0,7482","31,43","0,05984","1,6248","-0,04486","BACKTESTED","False"
"USDJPY","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=21","316","0,7436","31,33","8,323","1,6225","-5,972","BACKTESTED","False"
"USDJPY","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=21","316","0,7436","31,33","8,323","1,6225","-5,972","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=8;slow=21","272","0,7432","32,72","0,05659","1,5031","-0,04345","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=8;slow=21","272","0,7432","32,72","0,05659","1,5031","-0,04345","BACKTESTED","False"
"USDJPY","FOREX","M15","EMA_CROSS","TREND","fast=13;slow=21","300","0,7432","41","7,051","1,0695","-5,499","BACKTESTED","False"
"USDJPY","FOREX","M15","SMA_CROSS","TREND","fast=13;slow=21","300","0,7432","41","7,051","1,0695","-5,499","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=21","273","0,7431","31,5","0,05809","1,6072","-0,04341","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=21","273","0,7431","31,5","0,05809","1,6072","-0,04341","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=89","137","0,7398","19,71","0,04753","3,014","-0,03403","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=89","137","0,7398","19,71","0,04753","3,014","-0,03403","BACKTESTED","False"
"USDCHF","FOREX","M30","EMA_CROSS","TREND","fast=5;slow=55","175","0,7355","21,14","0,04494","2,7432","-0,04378","BACKTESTED","False"
"USDCHF","FOREX","M30","SMA_CROSS","TREND","fast=5;slow=55","175","0,7355","21,14","0,04494","2,7432","-0,04378","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=13;slow=89","80","0,7354","26,25","0,05001","2,0661","-0,03895","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=13;slow=89","80","0,7354","26,25","0,05001","2,0661","-0,03895","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=144","73","0,7332","30,14","0,10719","1,6997","-0,05605","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=144","73","0,7332","30,14","0,10719","1,6997","-0,05605","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=9;slow=89","88","0,7324","28,41","0,0449","1,8456","-0,03914","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=9;slow=89","88","0,7324","28,41","0,0449","1,8456","-0,03914","BACKTESTED","False"
"USDJPY","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=55","153","0,7293","28,76","5,952","1,8066","-4,305","BACKTESTED","False"
"USDJPY","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=55","153","0,7293","28,76","5,952","1,8066","-4,305","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=9;slow=55","132","0,728","28,79","0,11606","1,8007","-0,098","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=9;slow=55","132","0,728","28,79","0,11606","1,8007","-0,098","BACKTESTED","False"
"GBPUSD","FOREX","H4","SMA_CROSS","TREND","fast=5;slow=89","136","0,7222","26,47","0,2108","2,0061","-0,182","BACKTESTED","False"
"GBPUSD","FOREX","H4","EMA_CROSS","TREND","fast=5;slow=89","136","0,7222","26,47","0,2108","2,0061","-0,182","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=9;slow=144","77","0,7201","28,57","0,10912","1,7674","-0,06014","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=9;slow=144","77","0,7201","28,57","0,10912","1,7674","-0,06014","BACKTESTED","False"
"USDJPY","FOREX","M5","EMA_CROSS","TREND","fast=9;slow=55","140","0,7176","29,29","2,168","1,7328","-1,506","BACKTESTED","False"
"USDJPY","FOREX","M5","SMA_CROSS","TREND","fast=9;slow=55","140","0,7176","29,29","2,168","1,7328","-1,506","BACKTESTED","False"
"USDJPY","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=34","183","0,7085","31,15","5,921","1,5663","-5,454","BACKTESTED","False"
"USDJPY","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=34","183","0,7085","31,15","5,921","1,5663","-5,454","BACKTESTED","False"
"USDCHF","FOREX","H4","EMA_CROSS","TREND","fast=21;slow=34","176","0,7073","32,39","0,23724","1,4766","-0,1762","BACKTESTED","False"
"USDCHF","FOREX","H4","SMA_CROSS","TREND","fast=21;slow=34","176","0,7073","32,39","0,23724","1,4766","-0,1762","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=89","90","0,7051","31,11","18,852","1,5613","-10,51","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=89","90","0,7051","31,11","18,852","1,5613","-10,51","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=9;slow=89","102","0,7043","25,49","0,12129","2,0587","-0,08703","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=9;slow=89","102","0,7043","25,49","0,12129","2,0587","-0,08703","BACKTESTED","False"
"USDJPY","FOREX","M30","SMA_CROSS","TREND","fast=9;slow=144","76","0,7037","22,37","11,994","2,4421","-5,649","BACKTESTED","False"
"USDJPY","FOREX","M30","EMA_CROSS","TREND","fast=9;slow=144","76","0,7037","22,37","11,994","2,4421","-5,649","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=21;slow=89","78","0,7017","30,77","0,10711","1,5788","-0,0812","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=21;slow=89","78","0,7017","30,77","0,10711","1,5788","-0,0812","BACKTESTED","False"
"USDCHF","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=55","141","0,6992","27,66","0,05436","1,8107","-0,04882","BACKTESTED","False"
"USDCHF","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=55","141","0,6992","27,66","0,05436","1,8107","-0,04882","BACKTESTED","False"
"USDJPY","FOREX","M15","SMA_CROSS","TREND","fast=8;slow=34","189","0,6966","30,69","6,393","1,5493","-5,678","BACKTESTED","False"
