trade_id,entry_reason,stop_reason,target_reason,exit_reason
"XAUUSD_D1_EMA_CROSS_9,34_428_503","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=24.672143,target calculado por confluência: 2x ATR (1856.685714) + RR 2:1 baseado no swing/stop (1721.23),saída por sinal oposto: novo cruzamento BUY em 2022-08-09 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_503_511","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=23.625,target calculado por confluência: 2x ATR (1841.77) + RR 2:1 baseado no swing/stop (2021.88),saída por sinal oposto: novo cruzamento SELL em 2022-08-19 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_511_569","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=20.828571,target calculado por confluência: 2x ATR (1704.862857) + RR 2:1 baseado no swing/stop (1623.82),saída por sinal oposto: novo cruzamento BUY em 2022-11-09 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_569_636","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=28.627857,target calculado por confluência: 2x ATR (1763.475714) + RR 2:1 baseado no swing/stop (1885.22),saída por sinal oposto: novo cruzamento SELL em 2023-02-14 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_636_655","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=27.365714,target calculado por confluência: 2x ATR (1799.238571) + RR 2:1 baseado no swing/stop (1642.55),saída por sinal oposto: novo cruzamento BUY em 2023-03-13 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_655_704","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=23.537857,target calculado por confluência: 2x ATR (1959.395714) + RR 2:1 baseado no swing/stop (2127.58),saída por sinal oposto: novo cruzamento SELL em 2023-05-22 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_704_744","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=27.041429,target calculado por confluência: 2x ATR (1917.797143) + RR 2:1 baseado no swing/stop (1782.02),saída por sinal oposto: novo cruzamento BUY em 2023-07-17 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_744_757","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=18.208571,target calculado por confluência: 2x ATR (1991.107143) + RR 2:1 baseado no swing/stop (2078.17),saída por sinal oposto: novo cruzamento SELL em 2023-08-03 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_757_778","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=19.590714,target calculado por confluência: 2x ATR (1895.438571) + RR 2:1 baseado no swing/stop (1829.0),saída por sinal oposto: novo cruzamento BUY em 2023-09-01 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_778_781","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=15.775714,target calculado por confluência: 2x ATR (1971.961429) + RR 2:1 baseado no swing/stop (2051.61),saída por sinal oposto: novo cruzamento SELL em 2023-09-06 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_781_811","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=14.91,target calculado por confluência: 2x ATR (1887.25) + RR 2:1 baseado no swing/stop (1845.17),saída por sinal oposto: novo cruzamento BUY em 2023-10-18 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_811_879","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=25.342143,target calculado por confluência: 2x ATR (1998.444286) + RR 2:1 baseado no swing/stop (2222.34),saída por sinal oposto: novo cruzamento SELL em 2024-01-24 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_879_883","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=24.635,target calculado por confluência: 2x ATR (1965.03) + RR 2:1 baseado no swing/stop (1865.88),saída por sinal oposto: novo cruzamento BUY em 2024-01-30 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_883_893","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=21.755714,target calculado por confluência: 2x ATR (2080.461429) + RR 2:1 baseado no swing/stop (2107.49),saída por sinal oposto: novo cruzamento SELL em 2024-02-13 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_893_903","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=21.985,target calculado por confluência: 2x ATR (1949.47) + RR 2:1 baseado no swing/stop (1849.24),saída por sinal oposto: novo cruzamento BUY em 2024-02-27 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_903_977","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=17.696429,target calculado por confluência: 2x ATR (2066.102857) + RR 2:1 baseado no swing/stop (2124.07),saída por sinal oposto: novo cruzamento SELL em 2024-06-11 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_977_984","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=36.343571,target calculado por confluência: 2x ATR (2244.382857) + RR 2:1 baseado no swing/stop (2051.07),saída por sinal oposto: novo cruzamento BUY em 2024-06-20 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_984_985","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=34.14,target calculado por confluência: 2x ATR (2428.99) + RR 2:1 baseado no swing/stop (2508.71),saída por sinal oposto: novo cruzamento SELL em 2024-06-21 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_985_993","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=35.0,target calculado por confluência: 2x ATR (2251.36) + RR 2:1 baseado no swing/stop (2188.7),saída por sinal oposto: novo cruzamento BUY em 2024-07-03 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_993_1088","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=27.467143,target calculado por confluência: 2x ATR (2411.104286) + RR 2:1 baseado no swing/stop (2495.09),saída por sinal oposto: novo cruzamento SELL em 2024-11-13 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1088_1107","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=42.210714,target calculado por confluência: 2x ATR (2490.398571) + RR 2:1 baseado no swing/stop (2144.28),saída por sinal oposto: novo cruzamento BUY em 2024-12-10 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1107_1113","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=38.257857,target calculado por confluência: 2x ATR (2770.495714) + RR 2:1 baseado no swing/stop (3008.4),saída por sinal oposto: novo cruzamento SELL em 2024-12-18 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1113_1127","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=37.117143,target calculado por confluência: 2x ATR (2511.245714) + RR 2:1 baseado no swing/stop (2304.14),saída por sinal oposto: novo cruzamento BUY em 2025-01-09 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1127_1270","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=29.45,target calculado por confluência: 2x ATR (2729.24) + RR 2:1 baseado no swing/stop (2845.18),saída por sinal oposto: novo cruzamento SELL em 2025-07-30 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1270_1273","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=46.235714,target calculado por confluência: 2x ATR (3184.978571) + RR 2:1 baseado no swing/stop (2954.81),saída por sinal oposto: novo cruzamento BUY em 2025-08-04 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1273_1284","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=48.625,target calculado por confluência: 2x ATR (3473.44) + RR 2:1 baseado no swing/stop (3592.23),saída por sinal oposto: novo cruzamento SELL em 2025-08-19 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1284_1287","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=38.614286,target calculado por confluência: 2x ATR (3239.241429) + RR 2:1 baseado no swing/stop (3071.87),saída por sinal oposto: novo cruzamento BUY em 2025-08-22 00:00:00
"XAUUSD_D1_EMA_CROSS_9,34_1287_1434","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=35.883571,target calculado por confluência: 2x ATR (3440.477143) + RR 2:1 baseado no swing/stop (3569.79),saída por sinal oposto: novo cruzamento SELL em 2026-03-19 00:00:00
"USDCAD_H1_EMA_CROSS_13,55_161_180","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.00128,target calculado por confluência: 2x ATR (1.37736) + RR 2:1 baseado no swing/stop (1.37106),saída por sinal oposto: novo cruzamento BUY em 2025-09-09 18:00:00
"USDCAD_H1_EMA_CROSS_13,55_180_232","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.00129,target calculado por confluência: 2x ATR (1.38608) + RR 2:1 baseado no swing/stop (1.3918),saída por sinal oposto: novo cruzamento SELL em 2025-09-11 22:00:00
"USDCAD_H1_EMA_CROSS_13,55_232_337","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.001256,target calculado por confluência: 2x ATR (1.380707) + RR 2:1 baseado no swing/stop (1.37144),saída por sinal oposto: novo cruzamento BUY em 2025-09-18 07:00:00
"USDCAD_H1_EMA_CROSS_13,55_337_377","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.001471,target calculado por confluência: 2x ATR (1.381521) + RR 2:1 baseado no swing/stop (1.39038),saída por sinal oposto: novo cruzamento SELL em 2025-09-19 23:00:00
"USDCAD_H1_EMA_CROSS_13,55_377_384","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.001435,target calculado por confluência: 2x ATR (1.37418) + RR 2:1 baseado no swing/stop (1.36613),saída por sinal oposto: novo cruzamento BUY em 2025-09-22 06:00:00
"USDCAD_H1_EMA_CROSS_13,55_384_519","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.001293,target calculado por confluência: 2x ATR (1.382136) + RR 2:1 baseado no swing/stop (1.38489),saída por sinal oposto: novo cruzamento SELL em 2025-09-29 21:00:00
"USDCAD_H1_EMA_CROSS_13,55_519_548","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.001061,target calculado por confluência: 2x ATR (1.389277) + RR 2:1 baseado no swing/stop (1.38472),saída por sinal oposto: novo cruzamento BUY em 2025-10-01 02:00:00
"USDCAD_H1_EMA_CROSS_13,55_548_641","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.001146,target calculado por confluência: 2x ATR (1.394701) + RR 2:1 baseado no swing/stop (1.39797),saída por sinal oposto: novo cruzamento SELL em 2025-10-06 23:00:00
"USDCAD_H1_EMA_CROSS_13,55_641_653","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000896,target calculado por confluência: 2x ATR (1.392297) + RR 2:1 baseado no swing/stop (1.38873),saída por sinal oposto: novo cruzamento BUY em 2025-10-07 11:00:00
"USDCAD_H1_EMA_CROSS_13,55_653_659","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000622,target calculado por confluência: 2x ATR (1.396884) + RR 2:1 baseado no swing/stop (1.3991),saída por sinal oposto: novo cruzamento SELL em 2025-10-07 17:00:00
"USDCAD_H1_EMA_CROSS_13,55_659_664","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000741,target calculado por confluência: 2x ATR (1.393239) + RR 2:1 baseado no swing/stop (1.39164),saída por sinal oposto: novo cruzamento BUY em 2025-10-07 22:00:00
"USDCAD_H1_EMA_CROSS_13,55_664_665","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000936,target calculado por confluência: 2x ATR (1.397333) + RR 2:1 baseado no swing/stop (1.39864),saída por sinal oposto: novo cruzamento SELL em 2025-10-07 23:00:00
"USDCAD_H1_EMA_CROSS_13,55_665_669","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000952,target calculado por confluência: 2x ATR (1.392846) + RR 2:1 baseado no swing/stop (1.39173),saída por sinal oposto: novo cruzamento BUY em 2025-10-08 03:00:00
"USDCAD_H1_EMA_CROSS_13,55_669_681","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000929,target calculado por confluência: 2x ATR (1.397499) + RR 2:1 baseado no swing/stop (1.39918),saída por sinal oposto: novo cruzamento SELL em 2025-10-08 15:00:00
"USDCAD_H1_EMA_CROSS_13,55_681_686","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000704,target calculado por confluência: 2x ATR (1.392401) + RR 2:1 baseado no swing/stop (1.38727),saída por sinal oposto: novo cruzamento BUY em 2025-10-08 20:00:00
