"trade_id","edge_id","symbol","timeframe","strategy","result","pnl","regime","quality","mode","real_orders"
"NZDUSD_M15_SMA_CROSS_13,55_3866_3935","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00022","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3935_3985","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","2e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3985_4010","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00347","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4010_4066","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00316","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4066_4129","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00062","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4129_4162","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00103","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4162_4213","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0003","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4213_4257","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0003","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4257_4274","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00065","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4274_4275","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","4e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4275_4276","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0006","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4276_4301","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00175","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4301_4320","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0018","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4320_4412","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00064","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4412_4459","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-9e-05","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4459_4475","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00215","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4475_4568","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00145","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4568_4664","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00225","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4664_4714","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00011","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4714_4835","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00288","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4835_4857","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00323","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4857_4987","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00252","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_96_156","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","3.733","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_156_162","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-1.299","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_162_218","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","0.19","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_218_222","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.997","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_222_224","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.693","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_224_235","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.646","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_235_238","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-1.143","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_238_250","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.75","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_250_252","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.361","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_252_254","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.62","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_254_259","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.585","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_259_267","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.994","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_267_317","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","2.159","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_317_324","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.887","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_324_352","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.096","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_352_356","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-1.731","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_356_488","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","16.244","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_488_502","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-5.244","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_502_561","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","4.107","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_561_630","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","6.816","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_630_652","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-2.337","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_652_673","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-2.664","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_673_736","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","3.565","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_736_748","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-4.259","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_748_832","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","7.079","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_832_868","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","2.184","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_868_907","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.23","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_907_913","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-3.817","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_913_1000","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","6.588","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1000_1056","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","8.718","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1056_1097","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","0.928","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1097_1106","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-3.994","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1106_1139","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","1.585","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1139_1213","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","7.723","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1213_1218","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-2.973","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1218_1239","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-0.624","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1239_1248","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-1.709","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1248_1252","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-2.63","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1252_1303","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","0.448","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1303_1306","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-1.413","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1306_1396","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","4.308","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1396_1419","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-3.74","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1419_1464","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","WIN","0.801","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1464_1476","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","LOSS","-2.256","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_78_106","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","24.2","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_106_113","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-208.4","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_113_150","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-117.6","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_150_160","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-195.1","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_160_227","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","259.4","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_227_296","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","276.7","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_296_299","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-73.1","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_299_327","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-46.3","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_327_373","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","155.9","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_373_391","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-314.6","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_391_435","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","241.4","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_435_534","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","813.0","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_534_575","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-103.9","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_575_660","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","294.8","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_660_691","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-273.9","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_691_740","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","143.0","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_740_764","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-124.7","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_764_767","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-29.7","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_767_816","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","197.8","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_816_832","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-288.1","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_832_850","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-175.4","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_850_856","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-76.7","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_856_874","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-350.8","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_874_972","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","852.9","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_972_1025","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","173.7","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1025_1147","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","1338.1","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1147_1156","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-184.0","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1156_1225","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","700.3","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1225_1246","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-271.4","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1246_1255","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-184.6","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1255_1261","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-735.8","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1261_1297","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-631.6","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1297_1322","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-667.6","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1322_1350","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-287.1","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1350_1446","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","1653.2","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1446_1632","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","2644.1","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1632_1644","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-380.8","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1644_1672","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-330.6","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1672_1731","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","271.6","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1731_1820","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","334.5","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1820_1880","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","367.3","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1880_1884","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-83.5","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1884_1897","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-118.7","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1897_1900","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-267.3","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1900_1905","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-170.3","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1905_1976","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","719.5","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_1976_2013","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","57.8","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2013_2022","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-40.4","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2022_2029","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-132.6","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2029_2050","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-213.4","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2050_2100","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-48.3","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2100_2121","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-366.8","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2121_2165","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","66.1","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2165_2254","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","287.0","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2254_2270","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","LOSS","-227.3","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_2270_2361","GER40_H4_SMA_CROSS_13,55","GER40","H4","SMA_CROSS","WIN","686.9","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
